� � � � � � Product ID,� � � � � � Product Name,� � � � � � Price,� � � � � � Discount(%),No. of Sells,� � � � � � City,� � � � � � SKU,Revenue,No of reviews,Country
136972818,Understated -Craftsmanship and Trendy -White Cotton Short Sleeve T-Shirt for Women- Progressively Better Qualityful - Easy To care and Longive,157,21% Off,807,Dhaka,136972818_BD-1059270853,126699,103,BD
383369106,casual printed jersy tshirt for men's//black//white//maroon//navy//men's fashion//all is well brand//s,,,,,,,,
325586699,Printed Round Neck Polyester T-Shirt(Half Sleeve),72,81% Off,176,Dhaka,325586699_BD-1564346539,12672,31,BD
272443008,Blue Color Cotton Long Sleeve Exclusive Men's T- Shirt .,183,56% Off,215,Dhaka,272443008_BD-1246283476,39345,31,BD
206660361,Solid T Shirt For Men Buy 1 Get 1 Free,330,52% Off,193,Dhaka,206660361_BD-1155964050,63690,18,BD
367050314,Treanding jersey T-Shirt For Men'S - T Shirt For Man - T Sirt,96,52% Off,7,Dhaka,367050314_BD-1829637340,672,5,BD
365087476,Oversized Boxifit Drop Shoulder T-Shirt For Men's & Women's,233,66% Off,686,Dhaka,365087476_BD-1817433815,159838,56,BD
325588466,Premium Quality Full Sleeve T-Shirt for Men,380,37% Off,514,Dhaka,325588466_BD-1564352152,195320,87,BD
275167739,Indispensable - Quality and Durability - Navy Blue Full Sleeve Cotton T-Shirt for Men - Innovative - Preferble - Low Hassle and Maintenance,247,49% Off,199,Dhaka,275167739_BD-1252653782,49153,26,BD
202484513,Cotton Full Sleeve T-Shirt For Men- - T Shirt For Man - গেঞ্জি ছেলেদের,190,66% Off,1000,Dhaka,202484513_BD-1150062238,190000,156,BD
325237053,Navy Blue  Premium Quality Full Sleeve T-Shirt for Men,220,63% Off,15,Dhaka,325237053_BD-1559711192,3300,4,BD
297950294,Texpark'S Stylish T-Shirt For Men- Do Now (Ts-214),249,38% Off,41,Dhaka,297950294_BD-1322019636,10209,6,BD
171730070,ফ্যাশন টপস লেডিস শর্ট স্লিভ ক্যাজুয়াল গার্ল প্রিন্ট নতুন টি-শার্ট - 171730070,130,48% Off,193,Rangpur,171730070_BD-1107766348,25090,23,BD
159238786,Exclusive Summer Combo T-Shirt & Pant,399,61% Off,280,Dhaka,159238786_BD-1090794909,111720,30,BD
319795311,Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Men | Review Online Shop,274,45% Off,704,Dhaka,319795311_BD-1471818655,192896,65,BD
215962869,Cotton Full Sleeve T-Shirt for Men,248,45% Off,5500,Dhaka,215962869_BD-1164374866,1364000,482,BD
323242805,Best Quality Casual T-shirt's for men,413,66% Off,32,Dhaka,323242805_BD-1538983101,13216,6,BD
338900381,women's tshirt design Yearn Very soft and Very comfortable,88,56% Off,14,Dhaka,338900381_BD-1658817082,1232,1,BD
264734791,Premium Quality Round Neck Basic T-Shirt 4 Pcs Combo Pack. - T Shirt,599,54% Off,195,Rajshahi,264734791_BD-1353532308,116805,39,BD
410391283,Bolo Bir Chiro Unnoto Momoshir Printed Casual T-Shirt for Men - Showcase Unique Style in Your Casual and Stylish Fashion,99,50% Off,12,Dhaka,410391283_BD-2028940306,1188,1,BD
324464069,Make a Statement with the New Stylish Sublimation Print Full Sleeve - Round Neck Casual Wear for Unique Fashion,330,34% Off,732,Dhaka,324464069_BD-1552865816,241560,95,BD
346215716,White T-Shirt And 2 Quarter Pant For Men,290,27% Off,N/A,Dhaka,346215716_BD-1694255728,#VALUE!,2,BD
264507615,Alhamdulillah for Everything Islamic Black Cotton T-shirt for Men - Embrace Faith and Gratitude with this Stylish Islamic Tee - T Shirt For Man,248,17% Off,49,Khulna,264507615_BD-1234955784,12152,5,BD
315050673,Trendsetter - Fashion Innovator - Premium Quality - Short Sleeve T-Shirt For Mens - T Shirt For Man - Modern - Choice Expression,257,43% Off,15,Dhaka,315050673_BD-1421083029,3855,3,BD
313182504,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,230,49% Off,N/A,Dhaka,313182504_BD-1404144897,#VALUE!,1,BD
204314052,White Cotton Half Sleeve T-Shirt for Men - T-Shirt For Men,219,71% Off,111,Dhaka,204314052_BD-1152360881,24309,13,BD
278288805,Blue Color Cotton Short Sleeve Exclusive  Men's T- Shirt .,147,58% Off,49,Dhaka,278288805_BD-1260353585,7203,2,BD
356028056,ZenFab Premium Mens Solid Color T-shirt (Half Sleeve)-Scarlet Maroon,400,16% Off,N/A,Dhaka,356028056_BD-1751890539,#VALUE!,2,BD
325168852,Black Premium Quality Full Sleeve T-Shirt for Men,255,57% Off,N/A,Dhaka,325168852_BD-1559464640,#VALUE!,2,BD
343975493,Black  T-Shirt And 2 Quarter Pant For Men,296,34% Off,37,Dhaka,343975493_BD-1677692938,10952,4,BD
319763962,Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,279,44% Off,49,Dhaka,319763962_BD-1471238268,13671,6,BD
177542603,Understated -Craftsmanship and Trendy -Multicolor Printed Cotton Half Sleeve T-Shirt For Men - Genji- Progressively Better,175,30% Off,66,Dhaka,177542603_BD-1117524521,11550,4,BD
274823199,Navy blue Cotton Full  Sleeve T Shirt For Men,250,50% Off,12,Dhaka,274823199_BD-1251401419,3000,2,BD
351430552,preme pora Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,92,46% Off,10,Dhaka,351430552_BD-1723628433,920,A,BD
303885736,100% Export and Premium Fila Round Neck Half Sleeve T-shirt with Pure Comfort,450,36% Off,18,Dhaka,303885736_BD-1354789565,8100,2,BD
334262375,Full sleeves white jercy thin tshirt for men,240,4% Off,44,Dhaka,334262375_BD-1626266624,10560,2,BD
202492028,stylish cotton full sleeve t-shirt for men- - T Shirt,195,65% Off,284,Dhaka,202492028_BD-1150057816,55380,28,BD
202484633,Stylish Cotton Full Sleeve T-Shirt for Men - Elevate Your Casual Look - Standard Fit - Best Attire For Mens,195,65% Off,162,Dhaka,202484633_BD-1150063301,31590,23,BD
183664654,Black Cotton Short Sleeve T-Shirt for Men - T Shirt For Man - T Shirt For Man,157,65% Off,1300,Dhaka,183664654_BD-1128118854,204100,117,BD
385978879,Ladies Love Deign T-shirt for women in all season,99,55% Off,17,Dhaka,385978879_BD-1926268019,1683,2,BD
235463788,Multicolor Cotton Stylish Short Sleeve T-Shirt For Men,179,60% Off,109,Dhaka,235463788_BD-1178725142,19511,36,BD
409219997,Exclusive Jersy half Sleeve T Shirt For Men - T Shirt,96,52% Off,N/A,Dhaka,409219997_BD-2023635821,#VALUE!,2,BD
325752364,BLUE COLOR COTTON LONG SLEEVE T- SHORT FOR MEN .,170,51% Off,91,Dhaka,325752364_BD-1564935710,15470,10,BD
312506369,Stylish Half Sleeve Round Neck T-Shirt and 2 Quarter Pants Combo for Boy - Comfortable and Stylish Wear,350,43% Off,390,Dhaka,312506369_BD-1402288862,136500,30,BD
223218247,Comfortable Mesh Febric Casual T-Shirt for Men - Comfort Style with Half Sleeve Round Collar T-Shirt,248,71% Off,497,Dhaka,223218247_BD-1169339757,123256,67,BD
411382201,T-shirt for mens/t shirt/t shirt for man/tshirt/টি শার্ট/গেঞ্জি ছেলেদের/t-shirt/ছেলেদের গেঞ্জি/গেঞ্জি/genji/tshirt for men/ganji/টি শার্ট নিউ 2024/টি শার্ট ছেলেদের/boys t shirt/গেঞ্জি ছেলেদের new,96,52% Off,N/A,Dhaka,411382201_BD-2034713690,#VALUE!,A,BD
313419132,Trendsetter -Upscale Living -Trendy Fashion Short Sleeve -T-Shirt For Man- Inventive Choice Remarkable - Disclose Styles & Luxe,199,63% Off,79,Dhaka,313419132_BD-1405316013,15721,11,BD
229322581,Ladies Short Sleeve Cotton & Polyestert-Shirt - T Shirt For Women,160,36% Off,106,Dhaka,229322581_BD-1172974765,16960,14,BD
185702586,Naruto Itachi Uchiha Anime Black Cotton T-Shirt For Men - Itachi Uchiha T-shirts - Anime T-shirts,273,15% Off,153,Khulna,185702586_BD-1131527294,41769,18,BD
174334291,Indispensable -Quality And Durablity -Exclusive summer collection T-shirt and pant For Men - T-Shirt - গেঞ্জি ছেলেদের- Innovative,350,36% Off,135,Dhaka,174334291_BD-1111308281,47250,15,BD
368597282,International Brand Tshirt Mash Fabrics Jursey,250,55% Off,24,Dhaka,368597282_BD-1839708932,6000,2,BD
338979902,Design Print Tshirt Men 2024 Summer New White Casual Homme Cool T Shirt,99,50% Off,33,Dhaka,338979902_BD-1659563130,3267,4,BD
325229148,Black Cotton  Premium Quality Full Sleeve T-Shirt for Men,336,44% Off,24,Dhaka,325229148_BD-1559679963,8064,3,BD
308056634,New Fashion Ladies Short Sleeve T-Shirt [New Rabbit],190,58% Off,200,Dhaka,308056634_BD-1382401116,38000,28,BD
291090985,Roman Reigns The Bloodline We The Ones Tribal WWE Black T-shirt For Men- Roman Reigns T-shirts For Men,259,14% Off,191,Khulna,291090985_BD-1295181331,49469,17,BD
218484378,BLACK COLOUR COTTON LONG SLEEVE CASUAL T-SHART FOR MEN .,165,53% Off,335,Dhaka,218484378_BD-1166303793,55275,28,BD
344102035,2025 Summer New Fashionable T-Shirt For Men [ High Quality Classical Tshirt ],96,47% Off,584,Dhaka,344102035_BD-1678442557,56064,29,BD
339066958,Indispensable -Quality And Durablity -Bula jao Casual T-Shirt For Men - T Shirt For Man- Innovative Qualityful - Easy To care and Longive,96,52% Off,N/A,Dhaka,339066958_BD-1660768320,#VALUE!,A,BD
351596823,"Drop Shoulder"" YES'"" design tending t shirt for men by rks fashion",388,40% Off,243,Dhaka,351596823_BD-1725077769,94284,21,BD
299564723,Black Cotton Combo T-Shirt & trouser Pant for Man- Tshirt and trouser pants for men,437,27% Off,17,Dhaka,299564723_BD-1330528854,7429,2,BD
356134849,ZenFab Premium Mens Solid Color T-shirt (Half Sleeve)-Carbon Black,400,16% Off,N/A,Dhaka,356134849_BD-1754340899,#VALUE!,3,BD
343233950,solid  New Stylish Casual T-Shirt for men,88,56% Off,62,Dhaka,343233950_BD-1674029108,5456,4,BD
229178926,Premium Quality T-Shirt For Man - T Shirt,96,52% Off,39,Dhaka,229178926_BD-1172873072,3744,5,BD
347001904,T-shirt and 2 Quarter Pants for Man,280,49% Off,6,Dhaka,347001904_BD-1696791370,1680,A,BD
343519400,Dream Smile  Black  Desing Soft & Comfortable T-shirt For Women and girls,106,44% Off,23,Dhaka,343519400_BD-1675141467,2438,1,BD
350756191,Mens Premium Blank T-shirt - Lemie Green,179,67% Off,N/A,Dhaka,350756191_BD-1719245784,#VALUE!,1,BD
344000370,White Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants,272,32% Off,14,Dhaka,344000370_BD-1678237910,3808,1,BD
325751100,BLACK GREY COLOR COTTON LONG SLEEVE T- SHORT FOR MEN .,145,59% Off,N/A,Dhaka,325751100_BD-1564922815,#VALUE!,A,BD
324521175,Deep Black Full Sleeve Round Neck T-Shirt for Men - Ideal for Every Season - Diving into Depths of Elegance,250,29% Off,7,Dhaka,324521175_BD-1553169237,1750,4,BD
299547549,Black Cotton Combo T-Shirt &Pant for Man- Tshirt and 2 quarter pants for men,299,25% Off,61,Dhaka,299547549_BD-1330376882,18239,3,BD
346221295,Black T-Shirt And 2 Quarter Pant For Men,290,27% Off,5,Dhaka,346221295_BD-1694244817,1450,2,BD
324898970,Black Combo Set Short Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Summer Pant For Men,278,38% Off,13,Dhaka,324898970_BD-1556185239,3614,3,BD
339034824,Half sleeve Chinese jercy micro fibr DTF printed tshirt for Men,85,72% Off,24,Dhaka,339034824_BD-1660384029,2040,2,BD
317110046,Combo SET -  T-Shirt And Trouser for Men - Soft fabric and comfortable,450,40% Off,8,Dhaka,317110046_BD-1437712749,3600,3,BD
319796234,Combo Set - Short Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys | OTAM,270,46% Off,14,Dhaka,319796234_BD-1698354018,3780,1,BD
274826233,Black Cotton Full  Sleeve T Shirt For Men,250,50% Off,5,Dhaka,274826233_BD-1251419252,1250,2,BD
123828017,Stylish & Fashionable Full Sleeve For Men - T Shirt For Man - T Shirt - T Shirt For Man - T Shirt,125,64% Off,121,Dhaka,123828017_BD-1044067276,15125,17,BD
117816870,Half Sleeve T-Shirt for Men,115,59% Off,34,Dhaka,117816870_BD-1037188540,3910,9,BD
406097255,New Exclusive - T Shirt For Man,99,50% Off,19,Dhaka,406097255_BD-2014289226,1881,7,BD
299929400,RED COLOUR COTTON LONG SLEEVE CASUAL T- SHART FOR MEN .,170,39% Off,21,Dhaka,299929400_BD-1332783977,3570,1,BD
227351183,Blue&White Combo T-shirt and 2 Quarter Pants  for Man - T-Shirt - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt,299,50% Off,172,Dhaka,227351183_BD-1171505437,51428,20,BD
184412879,Quicksilver Black Cotton Long Sleeve Tshirt  For Men - T Shirt For Man - T Sirt,199,72% Off,1200,Dhaka,184412879_BD-1129330919,238800,123,BD
121366803,Full Sleeve O-Neck T-Shirt (Red) - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man,310,39% Off,74,Dhaka,121366803_BD-1041043057,22940,13,BD
411371124,2024 New Excellent T-shirts Of Good Quality Men's half-sleeved T-shirts,99,50% Off,N/A,Dhaka,411371124_BD-2034573320,#VALUE!,A,BD
344218624,Casual T-Shirt for Men - Infuse Everyday Comfort with Effortless Style in Your Casual Wardrobe,115,42% Off,14,Dhaka,344218624_BD-1678894917,1610,2,BD
342269019,Cotton Short Sleeve Tshirt For Men - T Shirt For Man,165,N/A,369,Dhaka,342269019_BD-1799911793,60885,24,BD
337372548,Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,356,41% Off,36,Dhaka,337372548_BD-1645336831,12816,3,BD
297945125,Texpark'S Islamic T-Shirt For Men-Muslim (Ts-207),249,38% Off,78,Dhaka,297945125_BD-1321916634,19422,11,BD
279517515,Texpark Premium Quality Long Sleeve T Shirt (TP-09),450,24% Off,35,Dhaka,279517515_BD-1264539821,15750,12,BD
257486852,Quicksilver Black Cotton Long Sleeve Tshirt For Men - T Shirt For Man - T Shirt For Man,199,53% Off,9,Dhaka,257486852_BD-1207643501,1791,2,BD
231691962,Yellow & Black Color Stylist Printed Cotton Half Sleeve T-Shirt ( Set )For Men - T Shirt For Man - T Shirt,399,39% Off,106,Dhaka,231691962_BD-1174822708,42294,13,BD
190944976,Premium Stylish Black T-Shirt - Digital Print Comfortable and Soft Fabrics for Men - Full Sleeve & Round Collar,177,65% Off,18,Dhaka,190944976_BD-1138155969,3186,7,BD
178741370,Luxury Exclusive Black & White T-Shirt for Men - Effortless Style for Casual Days in Moderate Weather,360,45% Off,1800,Dhaka,178741370_BD-1526605725,648000,172,BD
132982453,Navy Blue T-Shirt Exclusive Comfortable Cotton Half Sleeve For Mans - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man,165,75% Off,71,Dhaka,132982453_BD-1054342520,11715,15,BD
125374175,Versatile -Quality And Durablity -Stylish Tshirt For Men - Genji - T Shirt- Innovative Remarkable - Disclose Styles & Luxe,115,59% Off,76,Dhaka,125374175_BD-1045529350,8740,9,BD
319621606,solid over size t shirt for man and woman,317,42% Off,227,Dhaka,319621606_BD-1796795617,71959,17,BD
150676926,Maroon  Cotton Full Sleeve Casual T-Shirt For Men,216,57% Off,646,Dhaka,150676926_BD-1077380273,139536,30,BD
321275416,T-gallery Casual T-Shirts Half Sleeve,70,30% Off,7,Dhaka,321275416_BD-2017168429,490,A,BD
324231273,mood off Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,99,48% Off,17,Dhaka,324231273_BD-1552122469,1683,1,BD
360287609,Combo SET - Black T-Shirt And Trouser for Men,450,53% Off,6,Dhaka,360287609_BD-1779295773,2700,A,BD
197630426,Men's Fashion Short Sleeve t shirt - T Shirt For Man,104,86% Off,37,Dhaka,197630426_BD-1144258423,3848,1,BD
314040014,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,216,46% Off,6,Dhaka,314040014_BD-1409626799,1296,A,BD
410728870,Premium Quality Drop Shoulder T-Shirt For Men,230,74% Off,N/A,Dhaka,410728870_BD-2030559026,#VALUE!,A,BD
340768578,Black Combo T-Shirt & trouser Pant For Man,415,31% Off,N/A,Dhaka,340768578_BD-1670760895,#VALUE!,1,BD
321321761,T-gallery Casual T-Shirts Half Sleeve,70,30% Off,13,Dhaka,321321761_BD-2017242586,910,3,BD
322247822,Casual T-Shirts Half Sleeve - Stay Relaxed in Style - Round Neck - Perfect Casual Wear - Suitable for All Seasons,70,30% Off,N/A,Dhaka,322247822_BD-2018909230,#VALUE!,A,BD
294556155,নতুন টি শার্ট-ফ্যাব্রিক সফট এবং পরতে আরামদায়ক-টি শার্ট-পুরুষদের জন্য টি শার্ট - 294556155,95,5% Off,N/A,Dhaka,294556155_BD-2015389221,#VALUE!,A,BD
127712022,Valentine New Fashionable Cotton Couple Round Neck T-shirt Combo Pack(null),270,66% Off,24,Dhaka,127712022_BD-1047650995,6480,2,BD
344114600,White Combo  T-Shirt And 2 Quarter Pant For Men..,255,36% Off,6,Dhaka,344114600_BD-1678513296,1530,A,BD
304492121,BLACK& ASH COLOUR COTTON LONG SLEEVE SMART EXPORT QUALITY T- SHART FOR MEN,,,,,,,,
358770398,Mens Premium Blank T-shirt -Combo- Olive,,,,,,,,
342823599,Car  White Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt,220,12% Off,121,Dhaka,342823599_BD-1672774213,26620,12,BD
351464866,smile half Sleep T-shirt For Men,,,,,,,,
330454003,Black Color Chaina Microfiber Long Sleeve Exclusive Mens T-Shirt .,169,44% Off,26,Dhaka,330454003_BD-1609883529,4394,1,BD
246066461,Splendid Indispensable -Quality And Durablity -Tiktok Up Half Sleeve T-Shirt For Men - T-Shirt For Men - T Shirt- Innovative,115,39% Off,86,Dhaka,246066461_BD-1190539015,9890,3,BD
312778686,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,299,40% Off,10,Dhaka,312778686_BD-1403136885,2990,3,BD
332226376,Black Color Cotton Long Sleeve Exclusive  Men's T- Shirt.,179,63% Off,5,Dhaka,332226376_BD-1618587191,895,1,BD
343600526,New T shirt -Febric soft and comfortable to wear - T Shirt For Man,112,47% Off,59,Dhaka,343600526_BD-1675271428,6608,2,BD
350933240,Amar Bangla Typography T-shirt - Onbajar,148,67% Off,N/A,Dhaka,350933240_BD-1766316090,#VALUE!,A,BD
322251614,Premium Stylish T-Shirt - Screen Print Comfortable and Soft Synthetic Fabrics for Men & Women - Half Sleeve & Round Collar,70,30% Off,N/A,Dhaka,322251614_BD-2018906243,#VALUE!,A,BD
328282953,Cotton Full Sleeve T Shirt For Men [ Winter Collection ],399,58% Off,N/A,Dhaka,328282953_BD-1602001419,#VALUE!,2,BD
165060593,Red Cooton Printed Short Sleeve T-Shirt For Men - Genji,105,84% Off,21,Dhaka,165060593_BD-1098156012,2205,1,BD
276529849,Cotton Full Sleeve T Shirt For Men,280,20% Off,15,Rangpur,276529849_BD-1255948076,4200,3,BD
310773148,Goku Dragon Ball Exclusive Anime Black Cotton T-shirt For Men,280,13% Off,16,Khulna,310773148_BD-1393708754,4480,3,BD
272445526,WHITE COLOUR COTTON LONG SLEEVE EXCULUSIVE  T-SHIRT FOR MEN..,144,66% Off,6,Dhaka,272445526_BD-1246297028,864,1,BD
342556188,Half-Sleeve T-shirt,,,,,,,,
274829061,Black Cotton Full  Sleeve T Shirt For Men,250,50% Off,18,Dhaka,274829061_BD-1251419157,4500,4,BD
302179210,Ladies Short Sleeve cotton T-Shirt,189,24% Off,11,Dhaka,302179210_BD-1344050217,2079,A,BD
343997832,White Sleeveless Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants,285,29% Off,10,Dhaka,343997832_BD-1678235692,2850,1,BD
325484188,Black Color Chaina Microfiber Long sleeve Excusive Men's T- Shirt,157,69% Off,N/A,Dhaka,325484188_BD-1561274686,#VALUE!,A,BD
222767286,casual printed jersey T shirt for Man,99,42% Off,83,Dhaka,222767286_BD-1169055546,8217,6,BD
252797477,Multicolor Cotton Short Sleeve  T-Shirt for Men,135,44% Off,N/A,Dhaka,252797477_BD-1198204281,#VALUE!,1,BD
126369851,Ladies Short Sleeve Cotton T-Shirt - T Shirt For Women,157,21% Off,805,Dhaka,126369851_BD-1046461546,126385,96,BD
346149975,Daraz New Desing Soft & Comfortable T-shirt For Men,108,51% Off,35,Dhaka,346149975_BD-1693732897,3780,2,BD
313519738,New Design Fashion DropShoulder Half Sleeve T-Shirt For Men,199,70% Off,483,Dhaka,313519738_BD-1405634520,96117,45,BD
241463448,T-shirt and pant combo For Men - T Shirt,227,54% Off,116,Dhaka,241463448_BD-1184872527,26332,12,BD
183601336,Full Sleeve T-Shirts For Men - T Shirt For Man,150,50% Off,450,Dhaka,183601336_BD-1128006608,67500,62,BD
132924683,Cotton Full Sleeve Round Neck Casual T-Shirt for Men - Comfortable and Stylish Wear - Trendy Men's T Shirt Fashion,177,65% Off,468,Dhaka,132924683_BD-1054234389,82836,92,BD
105050225,Yellow Cotton Short Sleeve T-Shirt for Men - T Shirt - T Shirt For Man - T Sirt,450,N/A,117,Dhaka,105050225_BD-1019884428,52650,4,BD
341042046,New T shirt -Febric soft and comfortable to wear - T Shirt For Man,69,54% Off,5,Dhaka,341042046_BD-1671057750,345,A,BD
320304287,Summer New Fashionable T-Shirt For Men [ LEMON & WHITE ],210,61% Off,132,Dhaka,320304287_BD-1479913514,27720,14,BD
273748909,dark glowing radium Cotton t shirt for man day night - T Shirt For Man - T Shirt,349,N/A,19,Dhaka,273748909_BD-1248643966,6631,5,BD
269557916,Fashion 2022 New High Quality half Sleeve t-shirt for men,139,44% Off,N/A,Rangpur,269557916_BD-1241255895,#VALUE!,2,BD
220970486,Exclusive Jersy half Sleeve T Shirt For Men - T Shirt,96,36% Off,80,Dhaka,220970486_BD-1168001714,7680,12,BD
205212226,I LOVE daraz T-Shirt - T Shirt For Man,121,53% Off,43,Dhaka,205212226_BD-1153521960,5203,5,BD
169604657,Cotton Fashionable T shirt for men,157,55% Off,29,Dhaka,169604657_BD-1104348850,4553,5,BD
359034193,T-Shirt For Men - A Round Neck Casual Wear Reflecting Your Thankfulness and Style,109,45% Off,N/A,Dhaka,359034193_BD-1771916280,#VALUE!,1,BD
324429477,Long T-Shirt for Women,,,,,,,,
409773190,vodro hobo Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,92,49% Off,33,Dhaka,409773190_BD-2025358708,3036,3,BD
347694149,Black Summer Combo T-Shirt & Pant for Boy,280,49% Off,N/A,Dhaka,347694149_BD-1701287229,#VALUE!,A,BD
356639663,MEN'S COTTON T-SHIRT A Ether Chaya Print on chest,342,31% Off,6,Dhaka,356639663_BD-1757406398,2052,1,BD
314046306,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,222,44% Off,N/A,Dhaka,314046306_BD-1409633841,#VALUE!,1,BD
232798104,printed jersey T shirt for Man,95,52% Off,N/A,Dhaka,232798104_BD-1175553726,#VALUE!,A,BD
346209947,Navy Blue T-Shirt And 2 Quarter Pant For Men,277,31% Off,16,Dhaka,346209947_BD-1694244930,4432,3,BD
312951776,Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,250,50% Off,N/A,Dhaka,312951776_BD-1403561578,#VALUE!,1,BD
166722672,White Fashion Tops Ladies Short Sleeve Casual Girl'S Print Cotton New T-Shirt For Women - T Shirt,146,71% Off,57,Dhaka,166722672_BD-1100348941,8322,12,BD
327625818,Black Solid Half-Sleeve Men's T-Shirt,150,59% Off,5,Dhaka,327625818_BD-1598645405,750,1,BD
251959823,Youtube Black Cotton Short Sleeves T-Shirt For Men(You Tube Logo) - T Shirt For Man - À¦—À§‡À¦Žà§À¦Œà¦¿ À¦›À§‡À¦²À§‡À¦¦À§‡À¦° - T Shirt,115,48% Off,5,Dhaka,251959823_BD-1197394690,575,3,BD
275688927,Rock to Shironamhin Beats in Best Quality Shironamhin T-Shirt for Men - Round Neck Casual Wear for Music Enthusiasts and Concert Vibes,79,61% Off,81,Dhaka,275688927_BD-1253837641,6399,1,BD
340787833,Black Combo T-Shirt & trouser Pant For Man,430,28% Off,5,Dhaka,340787833_BD-1670775256,2150,2,BD
344468111,Black Full Sleeve T Shirt For Men,160,36% Off,N/A,Dhaka,344468111_BD-1682007237,#VALUE!,A,BD
324586007,Black Poly-Cotton Full  Sleeve T Shirt For Men,240,54% Off,12,Dhaka,324586007_BD-1553386912,2880,2,BD
324575931,Blue Poly-Cotton Full  Sleeve T Shirt For Men,240,54% Off,N/A,Dhaka,324575931_BD-1553382996,#VALUE!,1,BD
296062532,Drop Shoulder  Half  Sleeve T-Shirt For Men - T Shirt For Man,450,N/A,69,Dhaka,296062532_BD-1450716135,31050,8,BD
289023050,Highly Durable - Blue Cotton Long Sleeve T Shirt For Men - T Shirt For Man - T Sirt - Sustainable Choice - Well Inspired & Crafted,148,58% Off,6,Dhaka,289023050_BD-1291027864,888,1,BD
230236259,Cotton T-Shirt For Men,185,72% Off,15,Khulna,230236259_BD-1173647784,2775,3,BD
245903251,Fashion 2022 New High Quality half Sleeve t-shirt for men - T Shirt,149,40% Off,82,Rangpur,245903251_BD-1190218138,12218,4,BD
349163050,Black T-Shirt And 2 Quarter Pant For Men,320,20% Off,23,Dhaka,349163050_BD-1715339694,7360,1,BD
338707408,Indispensable -Quality And Durablity -Half Sleeve Chinese Microfibre Tshirts for Men- Innovative Qualityful - Easy To care and Longive,85,57% Off,18,Dhaka,338707408_BD-1657039759,1530,A,BD
300265163,fashion tops ladies short sleeve casual girl's print new t-shirt,199,56% Off,N/A,Dhaka,300265163_BD-1334041651,#VALUE!,A,BD
197591063,WHITE Casual Short Sleeves T-Shirt For Men,150,76% Off,188,Dhaka,197591063_BD-1144195362,28200,9,BD
123821843,Poly Cotton Full Sleeve T-Shirt  for Men - T Shirt For Man,150,57% Off,747,Dhaka,123821843_BD-1044069235,112050,49,BD
339802072,Half Sleeve Short  Love T-shirt For Men By Shahid Mart,99,61% Off,7,Dhaka,339802072_BD-1663987916,693,A,BD
337133763,Mens Cotton avash  T-shirt one,358,24% Off,45,Dhaka,337133763_BD-1643720440,16110,6,BD
314663954,Lacoste Design T shirt For Men,350,N/A,56,Dhaka,314663954_BD-1505149190,19600,4,BD
294623779,National Men's Casual T-shirt - Half Sleeve Round Neck T Shirt For Men - Comfortable to Wear in Summer Season,159,47% Off,20,Dhaka,294623779_BD-1303916284,3180,5,BD
266574038,Jersey Fabrics Blank Half Hata T-Shirt - Genji,300,N/A,180,Dhaka,266574038_BD-1238248219,54000,27,BD
233841872,Best Quality Cotton Half Sleeve T-Shirt For Smart Women- - T Shirt For Women - T Shirt,179,64% Off,26,Dhaka,233841872_BD-1176641090,4654,6,BD
201920170,Smart Full Sleeve Round Neck T-Shirt for Men - Comfortable and Stylish Wear - Trendy Men's T Shirt Fashion,190,66% Off,126,Dhaka,201920170_BD-1149443781,23940,20,BD
342893174,Stylist T-Shirt For Summer - Tshirt For Men,115,43% Off,36,Dhaka,342893174_BD-1672877482,4140,4,BD
191301413,Men'S Full Sleeve T-Shirt - Genji - T Shirt,262,53% Off,49,Dhaka,191301413_BD-1138385929,12838,9,BD
188661206,Trendy Men Cotton Round Full Sleeve T-Shirt,189,37% Off,12600,Dhaka,188661206_BD-1136180663,2381400,2005,BD
124294292,Menz Printed Tshirt for Men,115,59% Off,27,Dhaka,124294292_BD-1044567906,3105,7,BD
